,CustomerID,Title,GivenName,MiddleInitial,Surname,CreditCardType,Gender,Age,Location,MotorInsurance,MotorValue,MotorType,HealthInsurance,HealthType,HealthDependentsAdults,HealthDependentsKids,TravelInsurance,TravelType,Prefchannel
674,3229,Mr.,Boyd,A,Brown,Visa,male,50,Rural,Yes,14407.0,Single,Yes,Level1,0,3,No,NoTravelType,Phone
675,3230,Ms.,Constance,M,Reilly,NoCreditCard,female,46,Rural,Yes,11240.0,Single,Yes,Level2,2,3,No,NoTravelType,Phone
676,3236,Ms.,Sophia,M,Read,AMEX,female,51,Rural,Yes,17227.0,Single,Yes,Level1,0,2,Yes,Standard,Phone
677,3237,Mrs.,Aimee,C,Patel,AMEX,female,45,Urban,Yes,37720.0,Single,Yes,Level1,1,2,Yes,Premium,Email
678,3242,Mrs.,Mairi,G,Robertson,NoCreditCard,female,23,Urban,Yes,4943.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,SMS
679,3244,Mr.,Joseph,S,Davey,Visa,male,42,Urban,Yes,36784.0,Bundle,Yes,Level2,1,2,Yes,Standard,Email
680,3247,Mr.,Christian,F,Munro,Visa,male,26,Rural,Yes,31693.0,Bundle,No,NoHealthType,0,0,Yes,Premium,Email
682,3251,Mr.,Reagan,M,Shaw,AMEX,male,52,Urban,Yes,20820.0,Single,No,NoHealthType,0,0,Yes,Standard,Phone
683,3272,Ms.,Victoria,A,Page,Visa,female,49,Urban,Yes,33685.0,Single,No,NoHealthType,0,0,Yes,Standard,Email
685,3277,Mr.,Jack,L,Duncan,AMEX,male,50,Urban,Yes,11064.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
686,3280,Mr.,Evan,M,Andrews,NoCreditCard,male,44,Urban,Yes,33737.0,Single,Yes,Level2,1,2,No,NoTravelType,Email
687,3282,Ms.,Daisy,E,Carter,AMEX,female,18,Rural,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,SMS
689,3299,Mr.,Gabriel,H,Charlton,Visa,male,50,Urban,Yes,11346.0,Single,Yes,Level2,2,2,No,NoTravelType,Phone
690,3301,Dr.,Luca,R,Barber,Visa,male,50,Urban,Yes,28230.0,Single,Yes,Level1,1,3,No,NoTravelType,Phone
692,3305,Mrs.,Ava,B,Chambers,AMEX,female,40,Urban,Yes,30797.0,Single,No,NoHealthType,0,0,Yes,Backpacker,Email
693,3311,Mr.,Paul,M,Maclean,NoCreditCard,male,47,Rural,Yes,14507.0,Single,Yes,Level2,1,3,Yes,Business,Phone
694,3314,Mr.,Alan,A,Stewart,NoCreditCard,male,50,Urban,Yes,17878.0,Single,Yes,Level2,0,2,No,NoTravelType,Phone
696,3336,Mrs.,Anna,J,Davis,Visa,female,43,Urban,No,23797.5,NoMotorType,Yes,Level2,1,3,No,NoTravelType,Email
697,3340,Mrs.,Demi-lee,C,Fleming,AMEX,female,48,Urban,Yes,32560.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
699,3351,Mr.,Lleyton,B,Sutherland,Visa,male,44,Urban,Yes,34328.0,Single,Yes,Level1,2,2,Yes,Business,Email
700,3355,Mr.,William,E,Waters,Visa,male,47,Rural,Yes,20418.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
701,3364,Ms.,Cassidy,B,Thomson,NoCreditCard,female,48,Rural,Yes,15896.0,Single,Yes,Level1,1,2,No,NoTravelType,Phone
702,3372,Ms.,Lilly,Z,Morrison,Visa,female,49,Urban,Yes,38677.0,Single,Yes,Level3,0,2,Yes,Premium,Email
703,3376,Mr.,Duncan,M,Thomson,NoCreditCard,male,50,Rural,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,Phone
704,3379,Mrs.,Karolina,J,Duncan,Visa,female,18,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Backpacker,Email
705,3381,Mrs.,Madeleine,F,Houghton,Visa,female,54,Rural,Yes,16297.0,Single,Yes,Level3,1,3,No,NoTravelType,Phone
706,3391,Ms.,Louise,M,Johnston,Visa,female,52,Urban,Yes,33169.0,Single,Yes,Level2,1,3,Yes,Business,Phone
707,3393,Mr.,Xander,N,Ross,NoCreditCard,male,44,Rural,No,23797.5,NoMotorType,Yes,Level3,0,2,No,NoTravelType,Phone
708,3399,Mr.,Damien,J,McGregor,AMEX,male,45,Urban,Yes,27918.0,Single,No,NoHealthType,0,0,Yes,Standard,Email
710,3405,Mr.,Owen,S,Baker,Visa,male,47,Urban,Yes,15035.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
712,3408,Mrs.,Isabelle,J,Carter,NoCreditCard,female,49,Rural,Yes,13244.0,Single,Yes,Level1,0,3,Yes,Business,Phone
713,3409,Mr.,Maximilian,R,Bell,AMEX,male,46,Urban,Yes,30701.0,Single,Yes,Level3,1,3,No,NoTravelType,Email
714,3410,Mrs.,Chanel,H,Hughes,AMEX,female,46,Urban,Yes,32131.0,Single,Yes,Level3,2,3,No,NoTravelType,Email
715,3414,Mr.,Matthew,A,Garner,Visa,male,46,Rural,Yes,19440.0,Single,Yes,Level2,1,3,No,NoTravelType,Phone
716,3421,Ms.,Karis,P,Duncan,AMEX,female,20,Urban,Yes,4961.0,Bundle,No,NoHealthType,0,0,Yes,Premium,SMS
717,3426,Mrs.,Lia,E,Wilson,AMEX,female,47,Rural,Yes,15356.0,Single,Yes,Level1,1,2,Yes,Business,Phone
718,3429,Ms.,Natasha,A,Ryan,Visa,female,48,Urban,No,23797.5,NoMotorType,Yes,Level2,2,3,No,NoTravelType,Phone
719,3441,Mr.,Adam,B,Hobbs,Visa,male,51,Rural,Yes,29957.0,Single,Yes,Level2,0,3,Yes,Business,Phone
720,3451,Ms.,Poppy,S,Harris,AMEX,female,53,Rural,Yes,8439.0,Single,Yes,Level2,2,3,Yes,Business,Phone
721,3452,Ms.,Eloise,L,Wood,Visa,female,52,Urban,Yes,32467.0,Single,Yes,Level2,2,2,Yes,Business,Phone
722,3459,Mrs.,Skye,L,James,AMEX,female,50,Rural,Yes,19308.0,Single,Yes,Level2,1,2,Yes,Standard,Phone
725,3473,Mr.,Arthur,E,Henderson,AMEX,male,48,Rural,Yes,17331.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
726,3474,Mr.,Andrew,C,Miller,AMEX,male,54,Rural,Yes,19719.0,Single,Yes,Level2,1,3,Yes,Standard,Phone
727,3475,Mr.,Morgan,M,Randall,Visa,male,47,Urban,Yes,35923.0,Single,Yes,Level1,1,2,Yes,Business,Email
728,3479,Mrs.,Sophie,M,Anderson,AMEX,female,20,Urban,Yes,5424.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,SMS
730,3499,Mr.,Aydin,N,Milne,AMEX,male,41,Urban,Yes,21027.0,Single,Yes,Level2,0,2,No,NoTravelType,Email
731,3502,Mr.,David,N,Cunningham,Visa,male,21,Rural,Yes,18234.0,Bundle,No,NoHealthType,0,0,Yes,Business,Email
732,3510,Mr.,Roman,M,Brown,AMEX,male,21,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,SMS
733,3513,Mr.,Haiden,T,Crawford,AMEX,male,22,Urban,Yes,25267.0,Bundle,No,NoHealthType,0,0,Yes,Premium,Email
734,3516,Mr.,Xander,E,Shaw,Visa,male,50,Urban,No,23797.5,NoMotorType,Yes,Level3,1,2,Yes,Standard,Phone
735,3517,Mrs.,Eloise,B,Hargreaves,NoCreditCard,female,54,Rural,No,23797.5,NoMotorType,Yes,Level1,1,3,No,NoTravelType,Phone
737,3528,Mr.,Brian,H,Morrison,AMEX,male,53,Rural,Yes,17567.0,Single,No,NoHealthType,0,0,Yes,Business,Phone
738,3531,Mr.,Daniel,N,Porter,Visa,male,52,Rural,Yes,12785.0,Single,Yes,Level2,2,3,No,NoTravelType,Phone
739,3541,Mr.,Leon,C,O'Sullivan,AMEX,male,18,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Backpacker,Email
741,3547,Ms.,Yvie,D,Marshall,Visa,female,22,Urban,Yes,4960.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,SMS
742,3548,Mrs.,Camryn,A,Hill,Visa,female,46,Urban,Yes,34544.0,Single,Yes,Level3,0,2,Yes,Standard,Email
743,3551,Ms.,Ella,I,Young,Visa,female,43,Urban,Yes,32810.0,Single,Yes,Level2,1,2,Yes,Standard,Email
745,3562,Mr.,Bradley,E,Pope,NoCreditCard,male,46,Urban,Yes,37196.0,Single,Yes,Level2,1,2,Yes,Business,Email
746,3565,Mr.,Haiden,P,Bell,Visa,male,20,Rural,Yes,21880.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,Email
747,3571,Mr.,Charles,M,Steele,NoCreditCard,male,24,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Backpacker,SMS
748,3572,Mr.,Anthony,C,Kay,AMEX,male,46,Rural,Yes,15938.0,Single,Yes,Level2,0,2,No,NoTravelType,Phone
749,3574,Mr.,Iain,F,Hill,Visa,male,18,Urban,Yes,4806.0,Single,No,NoHealthType,0,0,Yes,Standard,SMS
750,3575,Ms.,Lauren,J,Power,AMEX,female,23,Rural,Yes,28476.0,Bundle,No,NoHealthType,0,0,No,NoTravelType,Email
752,3580,Dr.,Patrick,L,Owen,NoCreditCard,male,46,Urban,Yes,37352.0,Single,Yes,Level1,1,3,No,NoTravelType,Email
753,3588,Mr.,Adam,I,Evans,Visa,male,44,Rural,Yes,18584.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
754,3594,Mr.,Brandon,P,Godfrey,AMEX,male,46,Urban,Yes,28796.0,Single,Yes,Level3,1,3,No,NoTravelType,Email
755,3598,Mr.,Gabriel,A,Green,Visa,male,51,Urban,Yes,30276.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
756,3599,Mrs.,Hannah,D,Webster,NoCreditCard,female,47,Rural,Yes,15333.0,Bundle,Yes,Level2,0,2,Yes,Standard,Phone
757,3601,Ms.,Sian,B,Mitchell,Visa,female,21,Urban,Yes,5288.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,SMS
758,3602,Ms.,Victoria,K,Whitehead,NoCreditCard,female,22,Urban,Yes,4902.0,Single,No,NoHealthType,0,0,Yes,Backpacker,SMS
759,3610,Mr.,Franciszek,S,Hill,NoCreditCard,male,20,Urban,Yes,21102.0,Bundle,No,NoHealthType,0,0,Yes,Standard,Email
760,3619,Ms.,April,T,Reid,Visa,female,44,Urban,No,23797.5,NoMotorType,Yes,Level3,1,2,Yes,Backpacker,Email
761,3628,Mr.,Magnus,H,Milne,AMEX,male,45,Urban,Yes,17355.0,Single,Yes,Level1,0,2,No,NoTravelType,Phone
762,3630,Mr.,Charles,H,Robinson,AMEX,male,41,Rural,Yes,12995.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
763,3631,Mr.,Frank,P,Johnston,Visa,male,47,Urban,Yes,33165.0,Single,No,NoHealthType,0,0,Yes,Business,Email
764,3640,Mrs.,Carmen,A,Campbell,Visa,female,20,Rural,Yes,18436.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,Email
766,3654,Mrs.,Autumn,C,Ross,AMEX,female,50,Urban,Yes,15046.0,Single,Yes,Level1,1,2,No,NoTravelType,Phone
767,3658,Mr.,John,B,Brennan,AMEX,male,49,Urban,Yes,40953.0,Single,Yes,Level1,0,2,Yes,Business,Email
768,3663,Mrs.,Sophie,R,Forbes,Visa,female,48,Urban,Yes,33848.0,Single,Yes,Level1,1,3,Yes,Backpacker,Email
769,3666,Mr.,Harrison,K,Byrne,Visa,male,45,Urban,Yes,34316.0,Single,Yes,Level1,1,2,No,NoTravelType,Email
770,3674,Mrs.,Eve,M,Dyer,AMEX,female,25,Rural,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Backpacker,SMS
771,3676,Mrs.,Safa,D,Crawford,AMEX,female,44,Urban,Yes,29660.0,Single,No,NoHealthType,0,0,No,NoTravelType,Email
772,3682,Mr.,William,K,Webster,Visa,male,23,Urban,Yes,5072.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,SMS
773,3684,Mr.,Caden,S,Craig,AMEX,male,45,Rural,Yes,36399.0,Single,Yes,Level2,1,3,Yes,Business,Email
774,3689,Mrs.,Ellis,O,Murphy,Visa,female,20,Urban,Yes,4889.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,SMS
777,3705,Ms.,Kira,Z,Anderson,AMEX,female,19,Urban,Yes,5210.0,Bundle,No,NoHealthType,0,0,Yes,Standard,SMS
778,3710,Mr.,Gabriel,Y,Perry,Visa,male,54,Rural,Yes,12277.0,Single,Yes,Level2,0,2,No,NoTravelType,Phone
779,3723,Mr.,Christopher,K,Dawson,NoCreditCard,male,47,Rural,Yes,39513.0,Single,No,NoHealthType,0,0,Yes,Standard,Email
781,3734,Mr.,Darragh,A,Sinclair,NoCreditCard,male,48,Rural,Yes,35379.0,Single,Yes,Level2,2,2,No,NoTravelType,Email
782,3737,Mr.,Riley,M,Johnson,NoCreditCard,male,54,Rural,Yes,15102.0,Single,Yes,Level3,1,3,No,NoTravelType,Phone
785,3758,Mr.,Conner,R,Donaldson,AMEX,male,46,Urban,Yes,39666.0,Single,No,NoHealthType,0,0,No,NoTravelType,Email
786,3759,Mrs.,Alexa,R,Crawford,Visa,female,19,Urban,Yes,5239.0,Single,No,NoHealthType,0,0,Yes,Standard,SMS
787,3760,Mr.,Gregor,Z,Hay,Visa,male,52,Rural,Yes,14509.0,Bundle,No,NoHealthType,0,0,No,NoTravelType,Phone
788,3768,Mr.,Leo,S,Skinner,AMEX,male,46,Urban,Yes,30576.0,Single,Yes,Level2,2,2,Yes,Premium,Email
789,3769,Mrs.,Lauryn,L,Docherty,AMEX,female,41,Urban,Yes,34494.0,Single,Yes,Level2,2,2,Yes,Business,Email
790,3773,Mr.,Leyton,E,Allan,AMEX,male,56,Urban,Yes,42036.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
792,3783,Mr.,Wiktor,I,Miller,Visa,male,48,Urban,Yes,19307.0,Single,Yes,Level2,0,3,No,NoTravelType,Phone
793,3786,Mrs.,Billie,A,Smith,Visa,female,47,Urban,Yes,37770.0,Single,Yes,Level2,2,3,Yes,Business,Email
794,3787,Ms.,Matilda,M,Johnston,Visa,female,19,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,SMS
795,3791,Mr.,Harley,P,Morrison,AMEX,male,46,Rural,Yes,14877.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
796,3795,Ms.,Shelby,B,Brown,Visa,female,49,Urban,Yes,34621.0,Single,Yes,Level2,2,3,Yes,Standard,Phone
798,3797,Ms.,Teagan,L,Kerr,Visa,female,51,Urban,No,23797.5,NoMotorType,Yes,Level2,1,2,No,NoTravelType,Phone
799,3799,Mr.,Gordon,P,Hughes,Visa,male,52,Rural,Yes,13446.0,Single,Yes,Level2,2,3,No,NoTravelType,Phone
800,3801,Mr.,Mohammed,P,Hill,Visa,male,50,Rural,Yes,20324.0,Single,Yes,Level3,1,2,No,NoTravelType,Phone
801,3812,Mr.,Charles,S,White,Visa,male,18,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,SMS
802,3815,Ms.,Abbie,B,Iqbal,Visa,female,47,Rural,Yes,12590.0,Single,Yes,Level2,2,2,No,NoTravelType,Phone
803,3821,Mrs.,Jennifer,F,Moran,NoCreditCard,female,21,Urban,Yes,25406.0,Bundle,No,NoHealthType,0,0,Yes,Premium,Email
804,3826,Mrs.,Abbie,D,French,AMEX,female,52,Rural,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,Phone
805,3840,Mr.,Finley,A,Simpson,Visa,male,46,Urban,Yes,38311.0,Single,Yes,Level1,1,3,No,NoTravelType,Email
806,3849,Mr.,Henry,S,Hicks,AMEX,male,22,Rural,Yes,41750.0,Bundle,No,NoHealthType,0,0,Yes,Business,Email
808,3866,Ms.,Amber,J,Fletcher,Visa,female,21,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,SMS
809,3870,Mrs.,Rachel,C,Macleod,AMEX,female,49,Rural,Yes,18077.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
810,3871,Mr.,Gary,L,Johnston,AMEX,male,47,Rural,Yes,15441.0,Single,Yes,Level2,0,3,No,NoTravelType,Phone
811,3873,Ms.,McKenzie,N,Taylor,Visa,female,46,Urban,Yes,14240.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
812,3875,Mr.,Joe,M,Baxter,NoCreditCard,male,50,Urban,Yes,32892.0,Single,Yes,Level3,1,2,No,NoTravelType,Phone
813,3879,Ms.,Natasha,T,Willis,AMEX,female,49,Urban,Yes,28576.0,Single,Yes,Level3,0,2,Yes,Premium,Phone
815,3883,Ms.,Chelsea,C,Andrews,AMEX,female,49,Rural,Yes,9921.0,Single,Yes,Level1,0,2,No,NoTravelType,Phone
816,3890,Ms.,Naomi,J,Perry,AMEX,female,50,Rural,Yes,14652.0,Single,Yes,Level2,2,2,No,NoTravelType,Phone
817,3896,Mr.,Connor,M,Reilly,NoCreditCard,male,20,Urban,Yes,4659.0,Single,No,NoHealthType,0,0,Yes,Backpacker,SMS
818,3897,Mr.,Ben,S,Howells,NoCreditCard,male,50,Rural,Yes,16484.0,Single,Yes,Level1,1,2,Yes,Business,Phone
819,3898,Mrs.,Constance,Z,Douglas,Visa,female,45,Urban,Yes,27397.0,Single,Yes,Level1,0,2,No,NoTravelType,Email
820,3902,Ms.,Melissa,J,Perkins,Visa,female,48,Rural,Yes,17840.0,Single,Yes,Level2,2,2,No,NoTravelType,Phone
821,3904,Mrs.,Isabel,B,Rose,Visa,female,50,Rural,Yes,16819.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
822,3912,Mr.,Thomas,C,Potts,Visa,male,21,Rural,Yes,28706.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,Email
823,3913,Mr.,Sean,M,Potts,AMEX,male,22,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Backpacker,SMS
824,3927,Mr.,Jacob,K,Reed,NoCreditCard,male,44,Urban,Yes,33888.0,Single,Yes,Level2,1,3,Yes,Backpacker,Email
825,3934,Mrs.,Aimee,J,Murray,AMEX,female,51,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,Phone
826,3935,Ms.,Rachel,S,Bibi,Visa,female,45,Urban,Yes,36706.0,Single,Yes,Level2,1,3,Yes,Standard,Email
827,3936,Mrs.,Gracie,M,Vaughan,NoCreditCard,female,21,Urban,Yes,31705.0,Bundle,No,NoHealthType,0,0,Yes,Business,Email
828,3945,Mr.,Robert,F,Poole,AMEX,male,49,Urban,Yes,33990.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
829,3949,Mr.,Oscar,A,Fletcher,Visa,male,51,Rural,No,23797.5,NoMotorType,Yes,Level1,1,2,No,NoTravelType,Phone
830,3951,Mrs.,Eryn,E,Alexander,NoCreditCard,female,49,Urban,Yes,35273.0,Bundle,No,NoHealthType,0,0,Yes,Standard,Email
831,3955,Ms.,Kayleigh,N,Iqbal,AMEX,female,51,Rural,Yes,14558.0,Single,Yes,Level1,0,2,No,NoTravelType,Phone
832,3968,Mr.,Nikodem,E,Johnston,NoCreditCard,male,48,Rural,Yes,18847.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
833,3973,Mr.,Anton,T,Hay,AMEX,male,47,Urban,Yes,35508.0,Single,Yes,Level2,1,3,Yes,Business,Email
834,3976,Mr.,Taylor,Z,Webster,NoCreditCard,male,47,Urban,Yes,36789.0,Single,Yes,Level2,1,3,No,NoTravelType,Email
835,3987,Mr.,Callum,K,Lee,Visa,male,49,Urban,Yes,36276.0,Single,Yes,Level2,0,2,Yes,Standard,Email
836,3988,Ms.,Kerris,N,Reid,AMEX,female,45,Rural,Yes,10493.0,Single,Yes,Level2,0,2,Yes,Business,Phone
837,3997,Mr.,Ellis,L,Walton,AMEX,male,48,Rural,Yes,15915.0,Single,Yes,Level2,1,3,No,NoTravelType,Phone
838,4001,Mrs.,Nicole,J,Howe,Visa,female,52,Rural,Yes,12981.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
839,4007,Ms.,Samantha,N,Murray,Visa,female,45,Urban,Yes,29196.0,Single,No,NoHealthType,0,0,No,NoTravelType,Email
840,4015,Mrs.,Arianna,H,Jones,Visa,female,44,Rural,Yes,31282.0,Single,No,NoHealthType,0,0,Yes,Standard,Email
841,4018,Mrs.,Bethany,R,Grant,Visa,female,44,Urban,Yes,29344.0,Single,Yes,Level2,0,2,No,NoTravelType,Email
842,4026,Ms.,Ruby,E,Peacock,Visa,female,48,Rural,Yes,10954.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
843,4027,Mr.,Jaiden,K,Hunter,NoCreditCard,male,19,Urban,Yes,5233.0,Bundle,No,NoHealthType,0,0,Yes,Premium,SMS
844,4033,Mrs.,Louise,D,Fraser,Visa,female,21,Urban,Yes,24335.0,Bundle,No,NoHealthType,0,0,Yes,Standard,Email
846,4037,Ms.,Katherine,S,Walton,NoCreditCard,female,48,Rural,No,23797.5,NoMotorType,Yes,Level1,0,3,No,NoTravelType,Phone
848,4042,Mrs.,Nadia,B,Mackay,Visa,female,56,Urban,Yes,15522.0,Single,Yes,Level2,1,3,No,NoTravelType,Phone
849,4048,Ms.,Tegan,N,Thompson,Visa,female,44,Rural,Yes,16735.0,Single,Yes,Level2,1,2,Yes,Standard,Phone
851,4063,Mr.,Scott,A,Vaughan,AMEX,male,51,Rural,Yes,15020.0,Single,Yes,Level1,1,3,No,NoTravelType,Phone
852,4071,Mrs.,Morgan,M,Patel,Visa,female,19,Urban,Yes,21244.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,Email
853,4072,Ms.,Laura,C,Dickson,AMEX,female,50,Rural,Yes,16028.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
854,4080,Mr.,Caelan,S,Brown,AMEX,male,18,Rural,Yes,4997.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,SMS
856,4090,Mr.,Mason,B,Bolton,AMEX,male,43,Urban,Yes,29697.0,Single,Yes,Level2,1,2,Yes,Business,Email
857,4091,Mr.,Francis,S,Duncan,AMEX,male,52,Rural,Yes,12796.0,Bundle,Yes,Level3,1,3,No,NoTravelType,Phone
858,4094,Mr.,Jude,S,Moran,NoCreditCard,male,45,Urban,Yes,38464.0,Single,Yes,Level1,2,3,No,NoTravelType,Email
859,4097,Mrs.,Ava,H,Ritchie,NoCreditCard,female,51,Urban,Yes,33539.0,Single,No,NoHealthType,0,0,Yes,Business,Phone
860,4098,Mr.,Kacper,S,Hughes,AMEX,male,44,Rural,Yes,30435.0,Single,Yes,Level3,1,3,Yes,Standard,Email
861,4112,Mrs.,Tia,B,Metcalfe,AMEX,female,51,Rural,Yes,16043.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
862,4117,Mr.,Ryan,A,Griffin,AMEX,male,44,Rural,Yes,35305.0,Single,Yes,Level2,2,2,No,NoTravelType,Email
863,4131,Dr.,Kelsie,S,Murray,NoCreditCard,female,23,Rural,Yes,19438.0,Bundle,No,NoHealthType,0,0,Yes,Standard,Email
865,4144,Mr.,Chris,L,Cameron,AMEX,male,50,Rural,Yes,15591.0,Bundle,No,NoHealthType,0,0,No,NoTravelType,Phone
866,4145,Mrs.,Lucy,A,Ross,Visa,female,52,Urban,Yes,34936.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
867,4158,Mr.,Aden,M,Boyle,NoCreditCard,male,41,Urban,No,23797.5,NoMotorType,Yes,Level2,1,3,Yes,Standard,Email
868,4160,Mrs.,Lea,M,Munro,NoCreditCard,female,18,Urban,Yes,4769.0,Bundle,No,NoHealthType,0,0,No,NoTravelType,SMS
869,4165,Ms.,Tilly,H,Garner,Visa,female,47,Urban,Yes,29216.0,Single,No,NoHealthType,0,0,No,NoTravelType,Email
870,4168,Dr.,Kieran,L,Peacock,NoCreditCard,male,18,Rural,Yes,19844.0,Bundle,No,NoHealthType,0,0,Yes,Standard,Email
871,4169,Mr.,Jamie,A,Holmes,Visa,male,52,Urban,Yes,41175.0,Single,Yes,Level2,2,2,Yes,Premium,Phone
872,4171,Mr.,Jude,T,Bell,AMEX,male,18,Urban,Yes,29221.0,Bundle,No,NoHealthType,0,0,Yes,Business,Email
873,4177,Ms.,Sadie,B,Jones,Visa,female,51,Urban,Yes,12393.0,Bundle,No,NoHealthType,0,0,No,NoTravelType,Phone
874,4178,Mr.,James,M,McDonald,AMEX,male,54,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,Phone
877,4188,Ms.,Libby,K,Burgess,AMEX,female,49,Rural,Yes,18691.0,Single,Yes,Level2,0,2,Yes,Business,Phone
878,4193,Ms.,Naomi,R,Knowles,AMEX,female,22,Urban,Yes,5118.0,Bundle,No,NoHealthType,0,0,No,NoTravelType,SMS
879,4196,Ms.,Louise,D,Short,Visa,female,51,Rural,Yes,15111.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
880,4198,Mrs.,Melanie,E,Robertson,AMEX,female,51,Urban,Yes,35299.0,Single,No,NoHealthType,0,0,Yes,Business,Phone
881,4207,Ms.,Mollie,J,Buckley,NoCreditCard,female,44,Urban,Yes,27918.0,Single,Yes,Level1,1,2,Yes,Business,Email
882,4211,Mr.,Finley,J,Perkins,AMEX,male,47,Rural,Yes,16078.0,Single,Yes,Level1,1,2,No,NoTravelType,Phone
883,4212,Mr.,Noah,L,Bishop,Visa,male,19,Rural,Yes,23767.0,Single,No,NoHealthType,0,0,Yes,Premium,Email
884,4213,Mrs.,Maya,S,Hurst,Visa,female,44,Rural,Yes,14341.0,Single,Yes,Level2,1,3,No,NoTravelType,Phone
885,4214,Mr.,Dominic,A,Rogers,Visa,male,19,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,SMS
886,4215,Mr.,Kai,C,Godfrey,Visa,male,50,Urban,Yes,34114.0,Single,Yes,Level2,1,2,Yes,Backpacker,Phone
888,4222,Ms.,Abi,S,Walker,Visa,female,43,Urban,Yes,41704.0,Single,Yes,Level3,0,3,Yes,Premium,Email
889,4224,Mr.,Luca,E,Miah,Visa,male,55,Rural,Yes,15871.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
890,4232,Ms.,Isabella,C,Holt,Visa,female,42,Rural,Yes,12538.0,Single,Yes,Level2,2,2,No,NoTravelType,Phone
892,4245,Ms.,Gracie,M,McKenzie,Visa,female,51,Rural,No,23797.5,NoMotorType,Yes,Level1,1,2,No,NoTravelType,Phone
893,4252,Mr.,Lee,M,Marshall,Visa,male,50,Urban,Yes,40538.0,Single,No,NoHealthType,0,0,Yes,Business,Email
894,4254,Mr.,Max,H,Bibi,Visa,male,50,Rural,Yes,16677.0,Single,Yes,Level3,1,2,Yes,Standard,Phone
895,4256,Mr.,Declan,A,Walsh,Visa,male,46,Rural,Yes,35036.0,Single,Yes,Level2,1,2,No,NoTravelType,Email
896,4257,Mr.,Leon,E,Lambert,AMEX,male,41,Rural,Yes,34378.0,Single,Yes,Level3,0,2,Yes,Business,Email
897,4261,Ms.,Morgan,I,Mistry,AMEX,female,50,Rural,Yes,33158.0,Single,Yes,Level3,0,3,Yes,Premium,Phone
898,4262,Mr.,Dennis,K,Findlay,Visa,male,46,Urban,Yes,36064.0,Single,Yes,Level3,1,2,Yes,Premium,Email
900,4276,Mrs.,Bethany,J,Craig,Visa,female,23,Urban,Yes,26978.0,Bundle,No,NoHealthType,0,0,Yes,Business,Email
902,4285,Mr.,Calvin,M,Wood,Visa,male,20,Urban,Yes,5067.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,SMS
